annee;region;categorie;pourcentage
2011;Rhône-Alpes;inactif étudiant;9,915611814
2012;Rhône-Alpes;inactif étudiant;12,86231884
2013;Rhône-Alpes;inactif étudiant;12,36199124
2014;Rhône-Alpes;inactif étudiant;11,05623445
2015;Rhône-Alpes;inactif étudiant;10,80551534
2005;Alsace;inactifs non étudiant;21
2006;Alsace;inactifs non étudiant;22,6
2007;Alsace;inactifs non étudiant;20,9
2008;Alsace;inactifs non étudiant;23,95287958
2009;Alsace;inactifs non étudiant;22,9747676
2010;Alsace;inactifs non étudiant;24,97824195
2011;Alsace;inactifs non étudiant;21,14014252
2012;Alsace;inactifs non étudiant;25,2184769
2013;Alsace;inactifs non étudiant;27,72556988
2014;Alsace;inactifs non étudiant;27,55173491
2015;Alsace;inactifs non étudiant;28,64516736
2005;Aquitaine;inactifs non étudiant;31,6
2006;Aquitaine;inactifs non étudiant;29,8
2007;Aquitaine;inactifs non étudiant;25,3
2008;Aquitaine;inactifs non étudiant;29,91318074
2009;Aquitaine;inactifs non étudiant;29,94210091
2010;Aquitaine;inactifs non étudiant;32,84210526
2011;Aquitaine;inactifs non étudiant;34,40467495
2012;Aquitaine;inactifs non étudiant;33,52984525
2013;Aquitaine;inactifs non étudiant;31,66488528
2014;Aquitaine;inactifs non étudiant;37,68321282
2015;Aquitaine;inactifs non étudiant;32,65840086
2005;Auvergne;inactifs non étudiant;27,1
2006;Auvergne;inactifs non étudiant;34
2007;Auvergne;inactifs non étudiant;24,2
2008;Auvergne;inactifs non étudiant;21,50776053
2009;Auvergne;inactifs non étudiant;24,94623656
2010;Auvergne;inactifs non étudiant;26,72672673
2011;Auvergne;inactifs non étudiant;27,03962704
2012;Auvergne;inactifs non étudiant;26,68067227
2013;Auvergne;inactifs non étudiant;34,89736897
2014;Auvergne;inactifs non étudiant;35,58420652
2015;Auvergne;inactifs non étudiant;33,33066818
2005;Basse-Normandie;inactifs non étudiant;28,1
2006;Basse-Normandie;inactifs non étudiant;30,4
2007;Basse-Normandie;inactifs non étudiant;22,5
2008;Basse-Normandie;inactifs non étudiant;26,31578947
2009;Basse-Normandie;inactifs non étudiant;20,4494382
2010;Basse-Normandie;inactifs non étudiant;31,61512027
2011;Basse-Normandie;inactifs non étudiant;32,84313725
2012;Basse-Normandie;inactifs non étudiant;30,03875969
2013;Basse-Normandie;inactifs non étudiant;28,86056919
2014;Basse-Normandie;inactifs non étudiant;34,3721102
2015;Basse-Normandie;inactifs non étudiant;32,0442473
2005;Bourgogne;inactifs non étudiant;27,1
2006;Bourgogne;inactifs non étudiant;24,6
2007;Bourgogne;inactifs non étudiant;23,4
2008;Bourgogne;inactifs non étudiant;21,05263158
2009;Bourgogne;inactifs non étudiant;21,63636364
2010;Bourgogne;inactifs non étudiant;26,59846547
2011;Bourgogne;inactifs non étudiant;27,4822695
2012;Bourgogne;inactifs non étudiant;30,44822257
2013;Bourgogne;inactifs non étudiant;32,7605904
2014;Bourgogne;inactifs non étudiant;36,36761995
2015;Bourgogne;inactifs non étudiant;34,94030988
2005;Bretagne;inactifs non étudiant;29,6
2006;Bretagne;inactifs non étudiant;26,3
2007;Bretagne;inactifs non étudiant;23,2
2008;Bretagne;inactifs non étudiant;23,94366197
2009;Bretagne;inactifs non étudiant;25,03924647
2010;Bretagne;inactifs non étudiant;28,78544676
2011;Bretagne;inactifs non étudiant;28,34890966
2012;Bretagne;inactifs non étudiant;28,02867384
2013;Bretagne;inactifs non étudiant;31,33824963
2014;Bretagne;inactifs non étudiant;33,93879493
2015;Bretagne;inactifs non étudiant;35,48331382
2005;Centre;inactifs non étudiant;30,4
2006;Centre;inactifs non étudiant;27,5
2007;Centre;inactifs non étudiant;21,4
2008;Centre;inactifs non étudiant;22,55406797
2009;Centre;inactifs non étudiant;26,44628099
2010;Centre;inactifs non étudiant;27,34499205
2011;Centre;inactifs non étudiant;24,21052632
2012;Centre;inactifs non étudiant;26,62889518
2013;Centre;inactifs non étudiant;28,16327061
2014;Centre;inactifs non étudiant;31,70913908
2015;Centre;inactifs non étudiant;33,35696124
2005;Champagne-Ardenne;inactifs non étudiant;17,5
2006;Champagne-Ardenne;inactifs non étudiant;23,5
2007;Champagne-Ardenne;inactifs non étudiant;19,2
2008;Champagne-Ardenne;inactifs non étudiant;26,63185379
2009;Champagne-Ardenne;inactifs non étudiant;27,10997442
2010;Champagne-Ardenne;inactifs non étudiant;32,54901961
2011;Champagne-Ardenne;inactifs non étudiant;30,23872679
2012;Champagne-Ardenne;inactifs non étudiant;21,59090909
2013;Champagne-Ardenne;inactifs non étudiant;26,39393276
2014;Champagne-Ardenne;inactifs non étudiant;28,98958015
2015;Champagne-Ardenne;inactifs non étudiant;30,78546981
2005;Corse;inactifs non étudiant;
2006;Corse;inactifs non étudiant;
2007;Corse;inactifs non étudiant;
2008;Corse;inactifs non étudiant;
2009;Corse;inactifs non étudiant;
2010;Corse;inactifs non étudiant;
2011;Corse;inactifs non étudiant;
2012;Corse;inactifs non étudiant;
2013;Corse;inactifs non étudiant;
2014;Corse;inactifs non étudiant;
2015;Corse;inactifs non étudiant;
2005;Franche-Comté;inactifs non étudiant;23,2
2006;Franche-Comté;inactifs non étudiant;22,6
2007;Franche-Comté;inactifs non étudiant;21,5
2008;Franche-Comté;inactifs non étudiant;27,59562842
2009;Franche-Comté;inactifs non étudiant;28,49740933
2010;Franche-Comté;inactifs non étudiant;29,84496124
2011;Franche-Comté;inactifs non étudiant;31,97674419
2012;Franche-Comté;inactifs non étudiant;29,46175637
2013;Franche-Comté;inactifs non étudiant;30,17530342
2014;Franche-Comté;inactifs non étudiant;29,43815438
2015;Franche-Comté;inactifs non étudiant;34,59238886
2005;Haute-Normandie;inactifs non étudiant;24
2006;Haute-Normandie;inactifs non étudiant;24
2007;Haute-Normandie;inactifs non étudiant;22,4
2008;Haute-Normandie;inactifs non étudiant;26,24356775
2009;Haute-Normandie;inactifs non étudiant;24,66666667
2010;Haute-Normandie;inactifs non étudiant;28,86075949
2011;Haute-Normandie;inactifs non étudiant;33,16326531
2012;Haute-Normandie;inactifs non étudiant;28,43295638
2013;Haute-Normandie;inactifs non étudiant;28,17780456
2014;Haute-Normandie;inactifs non étudiant;34,63016231
2015;Haute-Normandie;inactifs non étudiant;32,84022691
2005;Ile-de-France;inactifs non étudiant;21
2006;Ile-de-France;inactifs non étudiant;20,7
2007;Ile-de-France;inactifs non étudiant;20,9
2008;Ile-de-France;inactifs non étudiant;19,1630373
2009;Ile-de-France;inactifs non étudiant;20,50940886
2010;Ile-de-France;inactifs non étudiant;23,72502792
2011;Ile-de-France;inactifs non étudiant;24,71431008
2012;Ile-de-France;inactifs non étudiant;22,1286031
2013;Ile-de-France;inactifs non étudiant;24,77155552
2014;Ile-de-France;inactifs non étudiant;25,83284577
2015;Ile-de-France;inactifs non étudiant;25,00465242
2005;Languedoc-Roussillon;inactifs non étudiant;38,1
2006;Languedoc-Roussillon;inactifs non étudiant;35,3
2007;Languedoc-Roussillon;inactifs non étudiant;27,4
2008;Languedoc-Roussillon;inactifs non étudiant;30,21885522
2009;Languedoc-Roussillon;inactifs non étudiant;33,5589942
2010;Languedoc-Roussillon;inactifs non étudiant;34,54172367
2011;Languedoc-Roussillon;inactifs non étudiant;36,492891
2012;Languedoc-Roussillon;inactifs non étudiant;34,75836431
2013;Languedoc-Roussillon;inactifs non étudiant;33,5871413
2014;Languedoc-Roussillon;inactifs non étudiant;36,73354929
2015;Languedoc-Roussillon;inactifs non étudiant;35,82866149
2005;Limousin;inactifs non étudiant;
2006;Limousin;inactifs non étudiant;
2007;Limousin;inactifs non étudiant;
2008;Limousin;inactifs non étudiant;
2009;Limousin;inactifs non étudiant;
2010;Limousin;inactifs non étudiant;29,33333333
2011;Limousin;inactifs non étudiant;
2012;Limousin;inactifs non étudiant;
2013;Limousin;inactifs non étudiant;
2014;Limousin;inactifs non étudiant;
2015;Limousin;inactifs non étudiant;
2005;Lorraine;inactifs non étudiant;25,4
2006;Lorraine;inactifs non étudiant;24,7
2007;Lorraine;inactifs non étudiant;21,1
2008;Lorraine;inactifs non étudiant;21,15812918
2009;Lorraine;inactifs non étudiant;18,59688196
2010;Lorraine;inactifs non étudiant;26,15384615
2011;Lorraine;inactifs non étudiant;26,38248848
2012;Lorraine;inactifs non étudiant;28,83172562
2013;Lorraine;inactifs non étudiant;27,62554773
2014;Lorraine;inactifs non étudiant;29,98945611
2015;Lorraine;inactifs non étudiant;25,57002838
2005;Midi-Pyrénées;inactifs non étudiant;22,5
2006;Midi-Pyrénées;inactifs non étudiant;27,3
2007;Midi-Pyrénées;inactifs non étudiant;24,8
2008;Midi-Pyrénées;inactifs non étudiant;22,11280215
2009;Midi-Pyrénées;inactifs non étudiant;24,59436379
2010;Midi-Pyrénées;inactifs non étudiant;26,66274279
2011;Midi-Pyrénées;inactifs non étudiant;27,63371151
2012;Midi-Pyrénées;inactifs non étudiant;26,31578947
2013;Midi-Pyrénées;inactifs non étudiant;28,82045996
2014;Midi-Pyrénées;inactifs non étudiant;29,21529004
2015;Midi-Pyrénées;inactifs non étudiant;31,25980845
2005;Nord-Pas-de-Calais;inactifs non étudiant;22,5
2006;Nord-Pas-de-Calais;inactifs non étudiant;25,5
2007;Nord-Pas-de-Calais;inactifs non étudiant;22,6
2008;Nord-Pas-de-Calais;inactifs non étudiant;27,58152174
2009;Nord-Pas-de-Calais;inactifs non étudiant;26,73942701
2010;Nord-Pas-de-Calais;inactifs non étudiant;28,66698519
2011;Nord-Pas-de-Calais;inactifs non étudiant;30,82239115
2012;Nord-Pas-de-Calais;inactifs non étudiant;29,57252978
2013;Nord-Pas-de-Calais;inactifs non étudiant;28,72800236
2014;Nord-Pas-de-Calais;inactifs non étudiant;32,68532963
2015;Nord-Pas-de-Calais;inactifs non étudiant;33,95252826
2005;Pays de la Loire;inactifs non étudiant;27,7
2006;Pays de la Loire;inactifs non étudiant;29,1
2007;Pays de la Loire;inactifs non étudiant;21,7
2008;Pays de la Loire;inactifs non étudiant;22,58292167
2009;Pays de la Loire;inactifs non étudiant;24,91153574
2010;Pays de la Loire;inactifs non étudiant;28,28235294
2011;Pays de la Loire;inactifs non étudiant;30,23743017
2012;Pays de la Loire;inactifs non étudiant;26,01902174
2013;Pays de la Loire;inactifs non étudiant;27,89268799
2014;Pays de la Loire;inactifs non étudiant;30,41880704
2015;Pays de la Loire;inactifs non étudiant;27,28109441
2005;Picardie;inactifs non étudiant;29,7
2006;Picardie;inactifs non étudiant;27,7
2007;Picardie;inactifs non étudiant;21,4
2008;Picardie;inactifs non étudiant;24,69982847
2009;Picardie;inactifs non étudiant;21,9924812
2010;Picardie;inactifs non étudiant;27,3989899
2011;Picardie;inactifs non étudiant;27,6867031
2012;Picardie;inactifs non étudiant;28,15533981
2013;Picardie;inactifs non étudiant;29,7432329
2014;Picardie;inactifs non étudiant;32,94532962
2015;Picardie;inactifs non étudiant;27,77430472
2005;Poitou-Charentes;inactifs non étudiant;32,1
2006;Poitou-Charentes;inactifs non étudiant;34,3
2007;Poitou-Charentes;inactifs non étudiant;27,7
2008;Poitou-Charentes;inactifs non étudiant;31,41025641
2009;Poitou-Charentes;inactifs non étudiant;31,31147541
2010;Poitou-Charentes;inactifs non étudiant;34,72222222
2011;Poitou-Charentes;inactifs non étudiant;33,84853168
2012;Poitou-Charentes;inactifs non étudiant;34,62068966
2013;Poitou-Charentes;inactifs non étudiant;35,539546
2014;Poitou-Charentes;inactifs non étudiant;36,73598238
2015;Poitou-Charentes;inactifs non étudiant;37,63289516
2005;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;30,2
2006;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;29,9
2007;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;27,1
2008;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;27,49490835
2009;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;29,7755884
2010;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;32,73787824
2011;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;32,68041237
2012;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;30,78158458
2013;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;35,05068348
2014;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;36,17760179
2015;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;35,09647574
2005;Rhône-Alpes;inactifs non étudiant;24,9
2006;Rhône-Alpes;inactifs non étudiant;25,6
2007;Rhône-Alpes;inactifs non étudiant;19,8
2008;Rhône-Alpes;inactifs non étudiant;21,74757282
2009;Rhône-Alpes;inactifs non étudiant;21,91051136
2010;Rhône-Alpes;inactifs non étudiant;27,07305035
2011;Rhône-Alpes;inactifs non étudiant;26,93389592
2012;Rhône-Alpes;inactifs non étudiant;27,06521739
2013;Rhône-Alpes;inactifs non étudiant;28,76240717
2014;Rhône-Alpes;inactifs non étudiant;28,83476897
2015;Rhône-Alpes;inactifs non étudiant;30,91356277
2005;Alsace;habitués assidus;6,3
2006;Alsace;habitués assidus;4,6
2007;Alsace;habitués assidus;4,9
2008;Alsace;habitués assidus;3,664921466
2009;Alsace;habitués assidus;4,249667995
2010;Alsace;habitués assidus;4,612706701
2011;Alsace;habitués assidus;4,988123515
2012;Alsace;habitués assidus;2,996254682
2013;Alsace;habitués assidus;2,264795433
2014;Alsace;habitués assidus;4,15091928
2015;Alsace;habitués assidus;5,609559246
2005;Aquitaine;habitués assidus;7,1
2006;Aquitaine;habitués assidus;5,8
2007;Aquitaine;habitués assidus;3,8
2008;Aquitaine;habitués assidus;3,235990529
2009;Aquitaine;habitués assidus;4,797353184
2010;Aquitaine;habitués assidus;5
2011;Aquitaine;habitués assidus;4,674945215
2012;Aquitaine;habitués assidus;4,347826087
2013;Aquitaine;habitués assidus;3,362423436
2014;Aquitaine;habitués assidus;4,905366965
2015;Aquitaine;habitués assidus;3,105356418
2005;Auvergne;habitués assidus;5,2
2006;Auvergne;habitués assidus;4
2007;Auvergne;habitués assidus;3,3
2008;Auvergne;habitués assidus;2,43902439
2009;Auvergne;habitués assidus;0,64516129
2010;Auvergne;habitués assidus;1,351351351
2011;Auvergne;habitués assidus;1,165501166
2012;Auvergne;habitués assidus;2,731092437
2013;Auvergne;habitués assidus;3,100292002
2014;Auvergne;habitués assidus;2,289635249
2015;Auvergne;habitués assidus;2,888738342
2005;Basse-Normandie;habitués assidus;3,2
2006;Basse-Normandie;habitués assidus;2,6
2007;Basse-Normandie;habitués assidus;1,3
2008;Basse-Normandie;habitués assidus;3,368421053
2009;Basse-Normandie;habitués assidus;2,921348315
2010;Basse-Normandie;habitués assidus;3,951890034
2011;Basse-Normandie;habitués assidus;2,450980392
2012;Basse-Normandie;habitués assidus;4,651162791
2013;Basse-Normandie;habitués assidus;1,191060629
2014;Basse-Normandie;habitués assidus;3,010088309
2015;Basse-Normandie;habitués assidus;4,295742565
2005;Bourgogne;habitués assidus;3,5
2006;Bourgogne;habitués assidus;3,6
2007;Bourgogne;habitués assidus;3
2008;Bourgogne;habitués assidus;2,807017544
2009;Bourgogne;habitués assidus;2
2010;Bourgogne;habitués assidus;3,452685422
2011;Bourgogne;habitués assidus;2,659574468
2012;Bourgogne;habitués assidus;3,400309119
2013;Bourgogne;habitués assidus;4,168922407
2014;Bourgogne;habitués assidus;2,548298976
2015;Bourgogne;habitués assidus;1,979106655
2005;Bretagne;habitués assidus;4
2006;Bretagne;habitués assidus;2,9
2007;Bretagne;habitués assidus;2,1
2008;Bretagne;habitués assidus;2,89975145
2009;Bretagne;habitués assidus;2,747252747
2010;Bretagne;habitués assidus;3,691813804
2011;Bretagne;habitués assidus;4,127725857
2012;Bretagne;habitués assidus;3,655913978
2013;Bretagne;habitués assidus;4,548595826
2014;Bretagne;habitués assidus;4,392821592
2015;Bretagne;habitués assidus;3,733688566
2005;Centre;habitués assidus;4,5
2006;Centre;habitués assidus;3,8
2007;Centre;habitués assidus;3,3
2008;Centre;habitués assidus;2,677651905
2009;Centre;habitués assidus;4,23553719
2010;Centre;habitués assidus;4,372019078
2011;Centre;habitués assidus;3,789473684
2012;Centre;habitués assidus;3,871576959
2013;Centre;habitués assidus;3,427943738
2014;Centre;habitués assidus;4,0955537
2015;Centre;habitués assidus;3,418481281
2005;Champagne-Ardenne;habitués assidus;1,2
2006;Champagne-Ardenne;habitués assidus;2,7
2007;Champagne-Ardenne;habitués assidus;2,2
2008;Champagne-Ardenne;habitués assidus;2,088772846
2009;Champagne-Ardenne;habitués assidus;3,836317136
2010;Champagne-Ardenne;habitués assidus;2,941176471
2011;Champagne-Ardenne;habitués assidus;2,387267905
2012;Champagne-Ardenne;habitués assidus;2,045454545
2013;Champagne-Ardenne;habitués assidus;2,907220254
2014;Champagne-Ardenne;habitués assidus;3,442526489
2015;Champagne-Ardenne;habitués assidus;2,772316131
2005;Corse;habitués assidus;
2006;Corse;habitués assidus;
2007;Corse;habitués assidus;
2008;Corse;habitués assidus;
2009;Corse;habitués assidus;
2010;Corse;habitués assidus;
2011;Corse;habitués assidus;
2012;Corse;habitués assidus;
2013;Corse;habitués assidus;
2014;Corse;habitués assidus;
2015;Corse;habitués assidus;
2005;Franche-Comté;habitués assidus;4,8
2006;Franche-Comté;habitués assidus;3,1
2007;Franche-Comté;habitués assidus;2,2
2008;Franche-Comté;habitués assidus;1,639344262
2009;Franche-Comté;habitués assidus;2,849740933
2010;Franche-Comté;habitués assidus;1,937984496
2011;Franche-Comté;habitués assidus;2,325581395
2012;Franche-Comté;habitués assidus;4,249291785
2013;Franche-Comté;habitués assidus;3,499271777
2014;Franche-Comté;habitués assidus;4,28381027
2015;Franche-Comté;habitués assidus;4,275275957
2005;Haute-Normandie;habitués assidus;4,8
2006;Haute-Normandie;habitués assidus;3,1
2007;Haute-Normandie;habitués assidus;3,5
2008;Haute-Normandie;habitués assidus;3,259005146
2009;Haute-Normandie;habitués assidus;3,833333333
2010;Haute-Normandie;habitués assidus;3,924050633
2011;Haute-Normandie;habitués assidus;4,421768707
2012;Haute-Normandie;habitués assidus;4,038772213
2013;Haute-Normandie;habitués assidus;5,027372886
2014;Haute-Normandie;habitués assidus;7,113388199
2015;Haute-Normandie;habitués assidus;4,632550999
2005;Ile-de-France;habitués assidus;13,3
2006;Ile-de-France;habitués assidus;10,9
2007;Ile-de-France;habitués assidus;9,1
2008;Ile-de-France;habitués assidus;8,558985041
2009;Ile-de-France;habitués assidus;8,952670595
2010;Ile-de-France;habitués assidus;9,604169252
2011;Ile-de-France;habitués assidus;9,79020979
2012;Ile-de-France;habitués assidus;9,379157428
2013;Ile-de-France;habitués assidus;8,285398284
2014;Ile-de-France;habitués assidus;9,731230617
2015;Ile-de-France;habitués assidus;9,341822944
2005;Languedoc-Roussillon;habitués assidus;5,2
2006;Languedoc-Roussillon;habitués assidus;3,6
2007;Languedoc-Roussillon;habitués assidus;3,1
2008;Languedoc-Roussillon;habitués assidus;2,272727273
2009;Languedoc-Roussillon;habitués assidus;3,094777563
2010;Languedoc-Roussillon;habitués assidus;3,283173735
2011;Languedoc-Roussillon;habitués assidus;2,938388626
2012;Languedoc-Roussillon;habitués assidus;3,810408922
2013;Languedoc-Roussillon;habitués assidus;4,314929434
2014;Languedoc-Roussillon;habitués assidus;4,463947291
2015;Languedoc-Roussillon;habitués assidus;3,688055051
2005;Limousin;habitués assidus;
2006;Limousin;habitués assidus;
2007;Limousin;habitués assidus;
2008;Limousin;habitués assidus;
2009;Limousin;habitués assidus;
2010;Limousin;habitués assidus;2,666666667
2011;Limousin;habitués assidus;
2012;Limousin;habitués assidus;
2013;Limousin;habitués assidus;
2014;Limousin;habitués assidus;
2015;Limousin;habitués assidus;
2005;Lorraine;habitués assidus;6,4
2006;Lorraine;habitués assidus;5
2007;Lorraine;habitués assidus;5
2008;Lorraine;habitués assidus;3,006681514
2009;Lorraine;habitués assidus;1,893095768
2010;Lorraine;habitués assidus;3,230769231
2011;Lorraine;habitués assidus;3,571428571
2012;Lorraine;habitués assidus;3,32261522
2013;Lorraine;habitués assidus;3,648865694
2014;Lorraine;habitués assidus;3,082055224
2015;Lorraine;habitués assidus;4,21182243
2005;Midi-Pyrénées;habitués assidus;5
2006;Midi-Pyrénées;habitués assidus;3,4
2007;Midi-Pyrénées;habitués assidus;3,8
2008;Midi-Pyrénées;habitués assidus;3,491495076
2009;Midi-Pyrénées;habitués assidus;5,550811272
2010;Midi-Pyrénées;habitués assidus;5,356091819
2011;Midi-Pyrénées;habitués assidus;5,429497569
2012;Midi-Pyrénées;habitués assidus;5,435720449
2013;Midi-Pyrénées;habitués assidus;3,876663327
2014;Midi-Pyrénées;habitués assidus;5,498309815
2015;Midi-Pyrénées;habitués assidus;3,679825761
2005;Nord-Pas-de-Calais;habitués assidus;3,5
2006;Nord-Pas-de-Calais;habitués assidus;2,7
2007;Nord-Pas-de-Calais;habitués assidus;2,5
2008;Nord-Pas-de-Calais;habitués assidus;2,581521739
2009;Nord-Pas-de-Calais;habitués assidus;3,410641201
2010;Nord-Pas-de-Calais;habitués assidus;3,631151457
2011;Nord-Pas-de-Calais;habitués assidus;4,561161023
2012;Nord-Pas-de-Calais;habitués assidus;4,625087596
2013;Nord-Pas-de-Calais;habitués assidus;5,133523269
2014;Nord-Pas-de-Calais;habitués assidus;4,877520675
2015;Nord-Pas-de-Calais;habitués assidus;5,253435518
2005;Pays de la Loire;habitués assidus;4,3
2006;Pays de la Loire;habitués assidus;3,7
2007;Pays de la Loire;habitués assidus;3
2008;Pays de la Loire;habitués assidus;2,822865208
2009;Pays de la Loire;habitués assidus;2,760084926
2010;Pays de la Loire;habitués assidus;3,152941176
2011;Pays de la Loire;habitués assidus;2,793296089
2012;Pays de la Loire;habitués assidus;3,940217391
2013;Pays de la Loire;habitués assidus;3,285970779
2014;Pays de la Loire;habitués assidus;4,40031503
2015;Pays de la Loire;habitués assidus;4,321546408
2005;Picardie;habitués assidus;3,2
2006;Picardie;habitués assidus;1,6
2007;Picardie;habitués assidus;1,7
2008;Picardie;habitués assidus;2,058319039
2009;Picardie;habitués assidus;1,879699248
2010;Picardie;habitués assidus;2,272727273
2011;Picardie;habitués assidus;2,9143898
2012;Picardie;habitués assidus;3,883495146
2013;Picardie;habitués assidus;3,185224338
2014;Picardie;habitués assidus;3,877093734
2015;Picardie;habitués assidus;4,176880946
2005;Poitou-Charentes;habitués assidus;4,4
2006;Poitou-Charentes;habitués assidus;4
2007;Poitou-Charentes;habitués assidus;3
2008;Poitou-Charentes;habitués assidus;2,884615385
2009;Poitou-Charentes;habitués assidus;1,967213115
2010;Poitou-Charentes;habitués assidus;1,62037037
2011;Poitou-Charentes;habitués assidus;2,163833076
2012;Poitou-Charentes;habitués assidus;4,275862069
2013;Poitou-Charentes;habitués assidus;3,808155903
2014;Poitou-Charentes;habitués assidus;5,314839788
2015;Poitou-Charentes;habitués assidus;5,008023121
2005;Provence-Alpes-Côte-d'Azur;habitués assidus;5,3
2006;Provence-Alpes-Côte-d'Azur;habitués assidus;3,6
2007;Provence-Alpes-Côte-d'Azur;habitués assidus;3,9
2008;Provence-Alpes-Côte-d'Azur;habitués assidus;3,615071283
2009;Provence-Alpes-Côte-d'Azur;habitués assidus;3,612479475
2010;Provence-Alpes-Côte-d'Azur;habitués assidus;4,374772147
2011;Provence-Alpes-Côte-d'Azur;habitués assidus;4,175257732
2012;Provence-Alpes-Côte-d'Azur;habitués assidus;4,122055675
2013;Provence-Alpes-Côte-d'Azur;habitués assidus;4,319439479
2014;Provence-Alpes-Côte-d'Azur;habitués assidus;4,331926933
2015;Provence-Alpes-Côte-d'Azur;habitués assidus;4,191735586
2005;Rhône-Alpes;habitués assidus;5
2006;Rhône-Alpes;habitués assidus;4,5
2007;Rhône-Alpes;habitués assidus;3,7
2008;Rhône-Alpes;habitués assidus;3,45631068
2009;Rhône-Alpes;habitués assidus;4,6875
2010;Rhône-Alpes;habitués assidus;4,466929911
2011;Rhône-Alpes;habitués assidus;5,063291139
2012;Rhône-Alpes;habitués assidus;4,239130435
2013;Rhône-Alpes;habitués assidus;4,218846541
2014;Rhône-Alpes;habitués assidus;4,494214826
2015;Rhône-Alpes;habitués assidus;4,773880528
2005;Alsace;habitués réguliers;38,7
2006;Alsace;habitués réguliers;31,3
2007;Alsace;habitués réguliers;28,9
2008;Alsace;habitués réguliers;25,91623037
2009;Alsace;habitués réguliers;28,81806109
2010;Alsace;habitués réguliers;28,72062663
2011;Alsace;habitués réguliers;27,31591449
2012;Alsace;habitués réguliers;25,71785268
2013;Alsace;habitués réguliers;20,51697235
2014;Alsace;habitués réguliers;25,21136362
2015;Alsace;habitués réguliers;24,57143754
2005;Aquitaine;habitués réguliers;36,4
2006;Aquitaine;habitués réguliers;31,3
2007;Aquitaine;habitués réguliers;33
2008;Aquitaine;habitués réguliers;27,4664562
2009;Aquitaine;habitués réguliers;29,19768404
2010;Aquitaine;habitués réguliers;29,47368421
2011;Aquitaine;habitués réguliers;27,24616508
2012;Aquitaine;habitués réguliers;29,91893884
2013;Aquitaine;habitués réguliers;25,75472521
2014;Aquitaine;habitués réguliers;29,17467891
2015;Aquitaine;habitués réguliers;27,88354807
2005;Auvergne;habitués réguliers;25,2
2006;Auvergne;habitués réguliers;25,4
2007;Auvergne;habitués réguliers;27,3
2008;Auvergne;habitués réguliers;25,49889135
2009;Auvergne;habitués réguliers;27,74193548
2010;Auvergne;habitués réguliers;26,72672673
2011;Auvergne;habitués réguliers;25,40792541
2012;Auvergne;habitués réguliers;27,31092437
2013;Auvergne;habitués réguliers;24,54707136
2014;Auvergne;habitués réguliers;29,74641512
2015;Auvergne;habitués réguliers;23,26024384
2005;Basse-Normandie;habitués réguliers;34,4
2006;Basse-Normandie;habitués réguliers;30,9
2007;Basse-Normandie;habitués réguliers;26,6
2008;Basse-Normandie;habitués réguliers;25,68421053
2009;Basse-Normandie;habitués réguliers;28,08988764
2010;Basse-Normandie;habitués réguliers;30,06872852
2011;Basse-Normandie;habitués réguliers;27,20588235
2012;Basse-Normandie;habitués réguliers;26,35658915
2013;Basse-Normandie;habitués réguliers;25,0167135
2014;Basse-Normandie;habitués réguliers;23,95200991
2015;Basse-Normandie;habitués réguliers;24,10079175
2005;Bourgogne;habitués réguliers;28,5
2006;Bourgogne;habitués réguliers;26,6
2007;Bourgogne;habitués réguliers;23,7
2008;Bourgogne;habitués réguliers;22,45614035
2009;Bourgogne;habitués réguliers;23,09090909
2010;Bourgogne;habitués réguliers;24,55242967
2011;Bourgogne;habitués réguliers;20,74468085
2012;Bourgogne;habitués réguliers;22,7202473
2013;Bourgogne;habitués réguliers;23,74452006
2014;Bourgogne;habitués réguliers;24,38915473
2015;Bourgogne;habitués réguliers;24,67406819
2005;Bretagne;habitués réguliers;31,6
2006;Bretagne;habitués réguliers;26,9
2007;Bretagne;habitués réguliers;28
2008;Bretagne;habitués réguliers;28,58326429
2009;Bretagne;habitués réguliers;27,55102041
2010;Bretagne;habitués réguliers;25,14713751
2011;Bretagne;habitués réguliers;25,23364486
2012;Bretagne;habitués réguliers;32,40143369
2013;Bretagne;habitués réguliers;25,9449986
2014;Bretagne;habitués réguliers;27,46397241
2015;Bretagne;habitués réguliers;25,51788015
2005;Centre;habitués réguliers;30,5
2006;Centre;habitués réguliers;26,7
2007;Centre;habitués réguliers;25,7
2008;Centre;habitués réguliers;24,92276004
2009;Centre;habitués réguliers;29,1322314
2010;Centre;habitués réguliers;25,59618442
2011;Centre;habitués réguliers;26,52631579
2012;Centre;habitués réguliers;26,44003777
2013;Centre;habitués réguliers;26,73972561
2014;Centre;habitués réguliers;23,86189272
2015;Centre;habitués réguliers;26,7133903
2005;Champagne-Ardenne;habitués réguliers;26,3
2006;Champagne-Ardenne;habitués réguliers;24
